ID,X_mm,Y_mm,Intensity,Classification
9f0d1f58-93bf-4e97-b116-2cefe330f591,3.6,3,0.4211,constructive
0900c527-2a88-4c57-aef0-bcbafde5ab53,3.8,3,0.3191,constructive
a79c7f64-9174-4c21-8b0c-b82a65e15d1a,4.4,3,0.4883,constructive
351cdf40-2a21-435b-a7f6-d22ab8460f87,4.6,3,0.6922,constructive
3c26bd65-c187-487c-b840-dd19ce2c54da,4.8,3,0.6726,constructive
95e6ab44-305f-4f9a-a2e9-fdc7353e68b7,5,3,0.3667,constructive
ff29a27b-a18d-4b21-a51d-09c0dd20a1ef,5.4,3,0.3381,destructive
39a8df76-9b37-4a19-a37b-ba271e8543a0,6,3,0.511,constructive
19dd8002-72a6-4724-9768-e96fef35be23,6.2,3,0.6954,constructive
a0fb895a-16ee-44ad-840a-c0a1d13c36d6,6.4,3,0.6,constructive
7fb3850a-ea41-4e5a-b804-495fd6e12e28,6.6,3,0.3942,constructive
37227090-0ca1-4138-8b9b-55fe47a37be0,6.8,3,0.3037,constructive
9d72b9d8-11b5-4067-94b1-0ffcaad0d591,7,3,0.3957,constructive
4caf3d8b-c194-45e8-a633-76f80f599df1,7.2,3,0.5168,constructive
b76c0947-fd95-4961-af86-698aab383c92,7.4,3,0.4481,constructive
b4fc45cb-674d-4552-9319-3d9001b98ef3,8,3,0.3254,destructive
a7c90af0-b7d4-4352-ae56-e7a345358b21,8.4,3,0.3366,constructive
2f1b1db6-2f33-449b-a0b1-6435000ee97c,8.6,3,0.525,constructive
164b02fe-13d6-479a-b175-4e6486173335,9,3,0.308,destructive
d0d469d6-94bf-4c1d-83b9-859d6e900eda,9.2,3,0.7927,destructive
4bba2ecc-3922-4c79-89f7-de57ff3856de,9.4,3,0.8401,destructive
22889577-08b6-4a65-8ac2-6250b1f72cb4,9.6,3,0.4335,destructive
ec3f42d7-3478-4501-9f90-fa2e5dfc6287,10,3,0.4774,constructive
40ee3dd2-b58e-4e38-9bdf-0abdce4d5346,-10,3.2,0.3197,constructive
34a8d989-618b-4818-aacc-f939e53cf542,-9.4,3.2,0.5399,destructive
659989eb-ec46-4173-9f84-eb382abd0c54,-9.2,3.2,0.5396,destructive
84eed744-cd7c-40fe-b57a-0e9b1b974082,-8.6,3.2,0.3097,constructive
a03a5602-ba7f-4ccc-b763-9233e8205d11,-8.2,3.2,0.3852,destructive
bc989030-54e1-45fb-b628-c9dbd217a2c9,-8,3.2,0.6064,destructive
a7302b64-8c83-4732-aabf-60b841f10bed,-7.8,3.2,0.4,destructive
03c1c27a-bb41-46e3-a1dc-f591f712c4b7,-7.4,3.2,0.599,constructive
8a3c5f4b-3fb7-4cb6-92c8-07ef825f6f9c,-7.2,3.2,0.7638,constructive
6fe3fd8e-5381-424f-9aa6-b8f7d14d31ff,-7,3.2,0.6022,constructive
00f82ff7-dd71-4392-adb6-e17e906c8be2,-6.8,3.2,0.3458,constructive
ee981742-447f-4efb-ad77-58493f268294,-6.4,3.2,0.3213,constructive
8a84bdc3-be47-4f0f-8bb7-61c4cd935c6e,-6.2,3.2,0.4307,constructive
b5fe9982-f2b6-4be8-aa2e-5af8579b2e63,-6,3.2,0.371,constructive
14136639-0c08-4881-a85d-950654f3c4e5,-5,3.2,0.5341,constructive
c4ce65f2-1d75-4798-984e-7a576b4c2ecc,-4.8,3.2,0.8536,constructive
14059fc4-cb0e-4a06-8fd2-a807974be50f,-4.6,3.2,0.8547,constructive
9ce7fca2-df00-488a-8927-b80fbb54d32f,-4.4,3.2,0.5568,constructive
db8ca545-f916-41bb-861a-0af2ea062503,-3,3.2,0.592,destructive
6e3c8243-42b7-4515-b0ff-e45d0ed73efe,-2.8,3.2,0.8509,destructive
d510ac10-f2ad-44e6-a8f4-a763e626a73f,-2.6,3.2,0.8629,destructive
7c649dd3-6f63-441b-a3af-eed5f49975fd,-2.4,3.2,0.5796,destructive
e6bd1aaa-25f7-4897-a1b4-ddf78bac2b6a,-1.8,3.2,0.4516,constructive
034f3c3f-7f6d-4095-873f-51d08e94e691,-1.6,3.2,0.3249,constructive
531bcf5e-70e8-4954-b97a-ec758235b928,-1.2,3.2,0.346,destructive
10b48386-f133-41a4-b32c-cbc25be85b64,-1,3.2,0.5337,destructive
5f8cc523-3e6c-4faf-af60-fb1a7dad87a3,-0.8,3.2,0.482,destructive
f61b25d0-83b6-430e-bb18-124baeb308c3,-0.2,3.2,0.4098,constructive
