ID,X_mm,Y_mm,Intensity,Classification
43f62011-1926-46fc-af74-336d31ce326a,-2.8,2,0.3358,constructive
948bfa29-de79-48d8-9c5c-46566950f63f,-2.2,2,0.4362,constructive
6fa11dbc-5e3d-4f67-b962-46958cdf0dc9,-2,2,0.3605,constructive
10eb03a7-9367-41a3-9932-2d5c346e3b1f,-1.6,2,0.5778,destructive
20de97d4-4c0d-42b4-a101-465d87e962fb,-1.4,2,0.8216,destructive
203a83cc-ff68-4321-b9d0-14c1a24e497b,-1.2,2,0.5939,destructive
5ea47257-005b-4930-8778-89250f4e561c,-0.8,2,0.3338,constructive
43df1e6b-6f3f-44e3-b828-f306cd69640d,-0.2,2,0.7247,destructive
2def220f-289c-408b-8314-396778816660,0,2,0.9702,destructive
e692c4fc-049f-4ab5-a414-f9819ce85fc4,0.2,2,0.7247,destructive
c9f7cb08-97f9-4e8c-901f-530ec2929703,0.8,2,0.3338,constructive
0d5f48de-94c3-4e86-b710-0a2e34202169,1.2,2,0.5939,destructive
1cc926ec-7f0b-4968-8862-14036cc47e54,1.4,2,0.8216,destructive
d76fc3ff-fbaf-4063-a7bb-5951651f2cad,1.6,2,0.5778,destructive
9d6f781e-f8e5-4a68-ae68-bb78a89b2995,2,2,0.3605,constructive
9940304a-4940-480b-a0a7-d0b56f5733a0,2.2,2,0.4362,constructive
d36dafdf-7826-45c8-b487-3a97e03f5b53,2.8,2,0.3358,constructive
e8a2b70d-d399-4382-945a-eeba0259c6d2,3,2,0.5394,constructive
0eab385a-5ccf-41e4-80a4-bd9b37d4e671,3.2,2,0.4888,constructive
9c439a7c-8277-402a-ab65-0ef9d6e936af,3.6,2,0.3722,destructive
b7214bbd-ba3b-4191-93fd-8f0fc43c45ba,3.8,2,0.5301,destructive
3cd5b6c6-ce01-4a5b-8928-2cdc1227d89a,4,2,0.3152,destructive
f5f8005b-a465-44c7-8575-b25cd735877c,4.6,2,0.3853,destructive
dc22a37e-b1e5-4218-817e-97773e1993fc,4.8,2,0.5196,destructive
8fdcb986-cd04-42e3-8042-c44958d2e614,5.2,2,0.3827,constructive
e4210d79-0363-48b3-9986-976def576852,5.4,2,0.7377,constructive
e0200dc4-b91a-4f34-92de-fe45f5b73901,5.6,2,0.631,constructive
3b0e0027-bd97-474e-b23b-aca3f5a3f528,5.8,2,0.3343,constructive
26808d8c-853a-48f6-9750-bae8038adf08,6.2,2,0.4317,constructive
cefb7f5b-bb8f-4252-bf60-d33e97ca98ed,6.4,2,0.4675,constructive
c1f6e35b-33c2-4cf5-8a09-02b4fceecc33,6.8,2,0.3281,destructive
44c37aeb-52a8-485c-bbaa-463dfc86c7bb,7,2,0.3646,destructive
4d0b8f46-d0f7-4cfa-ab2a-0bb524357e1f,7.4,2,0.5532,constructive
6060bdf1-953b-47a1-89e1-a511f0fd07fb,7.6,2,0.4757,constructive
dabff30d-e3e9-4f07-9cb1-5e34dd1e8c8b,8,2,0.5109,destructive
0d2255d0-d3d3-486e-9e62-122a4b6597ff,8.2,2,0.5348,destructive
37d6cfa1-bf69-4f80-ab5f-2621797635ef,8.4,2,0.3559,destructive
c555263e-5de3-4780-807a-f67b2ff3c01b,8.6,2,0.33,destructive
ecdaa95f-6135-4c03-af41-ac6536fce3bf,8.8,2,0.383,destructive
4b1f9395-56ad-4d1f-831a-a3bbf9162ea1,9.2,2,0.4531,constructive
fdc469b8-47ff-4bb3-9153-2d1d6017ee12,9.4,2,0.8436,constructive
828516a6-d960-4b1d-aeff-31a63518030a,9.6,2,0.5509,constructive
f0ff8bc8-65d7-42f4-9de4-34272041e306,10,2,0.6103,destructive
a7d98d61-7910-4ecc-b385-730d72ed1ca7,-10,2.2,0.6462,destructive
aca5a626-e0b4-4c73-9440-8af437b2d7ee,-9.6,2.2,0.7316,constructive
f1cd9b2f-56b0-4048-bbd5-bae1faa4befe,-9.4,2.2,0.9808,constructive
a423b177-31d9-4929-8ca7-d83c5674c4e7,-9.2,2.2,0.4476,constructive
405ba27c-51af-4739-a6e0-a67db038f713,-8.8,2.2,0.5518,destructive
983b7b2a-eef3-4476-8def-e345a82bbe68,-8.6,2.2,0.3227,destructive
ad9ab8a2-483f-4fd1-854b-161706062e4e,-8,2.2,0.3189,destructive
30326b9b-bd5b-40f6-988e-6e5e4fafb2d5,-7,2.2,0.5699,destructive
c0113edf-1d88-4868-828a-9cef20b4f2c2,-6.8,2.2,0.3843,destructive
666e885c-1ac1-4350-ab74-1c6d913af2f1,-6.4,2.2,0.6924,constructive
7854b564-405e-415e-8e8e-2c88cdb58b3d,-6.2,2.2,0.6414,constructive
ee2ad0a2-7410-45c2-a8da-30d90c734159,-5,2.2,0.4061,destructive
371170e2-ef09-4fec-858c-6f7aaa6c55e9,-4.8,2.2,0.6321,destructive
8813aebe-f4f7-47f5-bc2a-f1e01813c2ff,-4.6,2.2,0.4029,destructive
f6afe579-4dfd-40d3-9011-aac9ed99f68e,-3.2,2.2,0.4359,constructive
923807a7-564e-4371-8c4c-945ec0d28417,-3,2.2,0.4747,constructive
8313a226-cfce-4586-99c0-7615326b74d4,-1.8,2.2,0.3214,destructive
c736a325-6904-451b-8883-6454e320a9c0,-1.6,2.2,0.6918,destructive
e02701ed-ddb0-4f54-a232-64b2d38962fc,-1.4,2.2,0.8604,destructive
9b30f334-d2fc-468b-9435-f175506d33b0,-1.2,2.2,0.6259,destructive
1411275a-d706-4853-8f8a-83a560455f8b,-0.2,2.2,0.6614,destructive
7e8f4b26-1001-4df9-832c-685ddd748628,0,2.2,0.8986,destructive
45c1f833-7fca-436f-9b95-029e08e004a6,0.2,2.2,0.6614,destructive
fac71c2a-9782-4f25-ab35-18fd5956dd26,1.2,2.2,0.6259,destructive
bed3c0f7-ee96-4b27-9b5d-241cd83b21ec,1.4,2.2,0.8604,destructive
b683e029-b264-4611-8c94-a1cfff8d3c23,1.6,2.2,0.6918,destructive
53244ef0-0464-4fd7-a792-c8099aa7fd57,1.8,2.2,0.3214,destructive
6d312378-58d4-4516-bc9b-7a0e8f183649,3,2.2,0.4747,constructive
98c801f1-9415-4afe-a85d-ea73ebba3f98,3.2,2.2,0.4359,constructive
7891b98d-56c3-4413-a0af-732229114354,4.6,2.2,0.4029,destructive
ef6338f2-9797-4544-8f7f-ae05fb8bdb2e,4.8,2.2,0.6321,destructive
fb3e37bb-2f8a-434d-b04f-30de7e8ed123,5,2.2,0.4061,destructive
d59679d6-bd74-4d9f-83a2-6f7cb14b57f4,6.2,2.2,0.6414,constructive
9a4c4ee8-a0d8-4f18-a733-3373e93f4cae,6.4,2.2,0.6924,constructive
fdbb1469-ae5c-4c52-9d66-5cf26cef414f,6.8,2.2,0.3843,destructive
c5e69c85-af15-471f-850f-4a7dff963430,7,2.2,0.5699,destructive
b1abd45e-9320-4c71-8f56-483be7870edc,8,2.2,0.3189,destructive
96dd2dbb-5dee-4ac4-b076-3ff43c19428f,8.6,2.2,0.3227,destructive
4e30bbc6-304b-4612-9b38-307007b70f89,8.8,2.2,0.5518,destructive
d5d2c62f-c86c-468b-998c-f36a6576d9ae,9.2,2.2,0.4476,constructive
5f842ee4-4286-4cbf-b438-6607ab37ec4d,9.4,2.2,0.9808,constructive
d93028d1-3fca-49c8-bbf6-b9699651ba39,9.6,2.2,0.7316,constructive
fc7d99c8-4bce-4236-bfe5-e6b15dce85b6,10,2.2,0.6462,destructive
76931a83-b3b5-452c-bd14-5de78ed14af6,-10,2.4,0.4848,destructive
67bb862c-977e-4fe3-a589-f3690297400c,-9.6,2.4,0.668,constructive
206c7b0e-3f97-470b-bff6-0d7f5a258446,-9.4,2.4,0.8161,constructive
ec41b03a-18e9-4938-89c9-b0c830f77e65,-9,2.4,0.365,destructive
5a3bf368-c693-4bb4-85f5-ce4975d8b242,-8.8,2.4,0.4652,destructive
f7f95047-889d-4d5a-8f3b-7473f0973ec0,-8,2.4,0.3204,destructive
33d320fe-cfed-4bac-884f-499a97668915,-7.8,2.4,0.5053,destructive
9500239d-e8ec-4924-8bb2-0ebf00888804,-7.6,2.4,0.3461,destructive
9851b861-f3cf-4697-883e-6afc23ac41a2,-7.2,2.4,0.3359,destructive
3ef591e3-4c67-4709-a71a-c747ff7120d9,-7,2.4,0.4848,destructive
24445ca3-0bbe-44e9-adf6-4c483c4622af,-6.4,2.4,0.6864,constructive
cbbb9dd7-b09b-41c3-ae69-03bae1fb7e4e,-6.2,2.4,0.5123,constructive
bd8dc9d0-2afe-442a-a8b4-2b63abc00e3f,-5.8,2.4,0.4002,destructive
574cb88d-7668-48ff-ab26-cb836fd26a95,-5.6,2.4,0.323,destructive
1e941dee-5866-485e-86ac-3304014be9c8,-4.8,2.4,0.4536,destructive
9ba35d52-6899-4513-8319-d90f73c3100c,-4.2,2.4,0.3428,constructive
0362ca09-6bb4-4c40-8357-bfcca0f65d08,-3.6,2.4,0.442,destructive
8e485177-ccd6-436d-a3b6-a6c575abb885,-2.4,2.4,0.4286,destructive
ca91787f-a174-4ab1-8de2-99d6c51325a7,-2.2,2.4,0.33,destructive
1af85c1c-08b2-4819-9fed-ead4b7e7480e,-1.6,2.4,0.3727,destructive
7c0b458b-97d5-4831-a787-7d7ce60de8b9,-1.4,2.4,0.4586,destructive
750da3fb-9449-412c-89e1-7fda3872bed0,-0.8,2.4,0.5239,constructive
e541f937-ba22-4363-b861-f226c31f23c4,-0.6,2.4,0.5424,constructive
90227b08-1df6-4862-816b-6c83c446a153,0,2.4,0.4725,destructive
b6b8f238-8f5f-471e-9be8-b7a6f34ae9e4,0.6,2.4,0.5424,constructive
f40c7b6d-f756-48b5-97c6-cc94e26dc2f8,0.8,2.4,0.5239,constructive
30f27e58-9722-4025-8b89-2a7ad5c2ee06,1.4,2.4,0.4586,destructive
577929c9-d970-4dc1-bdb5-89359b468b08,1.6,2.4,0.3727,destructive
b36562cb-84aa-42d1-84e2-73ee33914750,2.2,2.4,0.33,destructive
0239af91-b12a-41ff-ae46-13bd393636a8,2.4,2.4,0.4286,destructive
201af93f-bd7f-4bab-8c9d-a2c85d556e54,3.6,2.4,0.442,destructive
4786f3a0-56ef-4249-988a-7a6ba7f5f842,4.2,2.4,0.3428,constructive
fa4c4fff-60cc-4d62-bec8-1c26d36ff11b,4.8,2.4,0.4536,destructive
8deac5ba-fca3-4836-8bb7-d208f4ce6212,5.6,2.4,0.323,destructive
045e29ce-307f-4ec4-a8a8-59fc1d32b50e,5.8,2.4,0.4002,destructive
81e97a00-664d-416b-af34-4ba216433c52,6.2,2.4,0.5123,constructive
9471dd19-c14a-4e04-9aa8-96a70bd70d09,6.4,2.4,0.6864,constructive
20513e1e-44ff-4362-98d9-c354ff48a98c,7,2.4,0.4848,destructive
aa4fe0e1-b105-4f2d-a46b-436dbfe2b4dc,7.2,2.4,0.3359,destructive
127cf2c3-f129-4fac-a878-bac2c86c3ca3,7.6,2.4,0.3461,destructive
26caa954-3bc3-4169-a41c-25dfe8b80b34,7.8,2.4,0.5053,destructive
7a8c30cc-dc2e-417e-a99c-0489761461ff,8,2.4,0.3204,destructive
7f33c4bf-36eb-4f85-bc21-508ea589cd8b,8.8,2.4,0.4652,destructive
f96fa799-8c50-489c-a373-f7a308b0db70,9,2.4,0.365,destructive
581181c1-114b-42db-b662-25406f7c8e1e,9.4,2.4,0.8161,constructive
a328a33a-a3bf-4aa7-9ea4-595827311671,9.6,2.4,0.668,constructive
5c1c0d9f-3457-4a21-8491-c05fc2a65885,10,2.4,0.4848,destructive
ddbef23f-d6be-42e4-9e06-0b395520967e,-9.6,2.6,0.3168,constructive
5b73b1b4-0bd2-4be2-948d-88bdaec80222,-9.4,2.6,0.4632,constructive
62cde8a7-6c51-4a5e-914c-a3c97d3c151b,-8.6,2.6,0.3269,constructive
67143bfe-06c0-4cde-bdac-b63b0a267c8e,-8.4,2.6,0.5873,constructive
e0adbd44-0a26-4616-ac3f-9e4fd0864669,-8,2.6,0.4752,destructive
77ebcde4-0bd3-4554-ac5a-97f576e5575d,-7.8,2.6,0.8389,destructive
b4d9bc5e-9bf3-447a-aba3-d6efe13ff9bc,-7.6,2.6,0.6396,destructive
51838779-1ece-409b-b798-b28c3419f712,-6.4,2.6,0.3424,constructive
abd0937b-542c-4773-bb45-4b072a20f96b,-6,2.6,0.4206,destructive
33309d5f-f977-49dd-b81c-918fb487c935,-5.8,2.6,0.7621,destructive
356aef4b-b7ea-4e1d-8f70-f230345a62c1,-5.6,2.6,0.5821,destructive
ea611f9b-ec56-4c4f-856f-59b7c1a2cb3d,-3.8,2.6,0.4433,destructive
925c81c3-cdb2-44dd-818a-607a3a0d7fec,-3.6,2.6,0.6439,destructive
e6899bad-c4d5-4d64-8ecd-52264716021e,-3.4,2.6,0.4134,destructive
ae03b005-e7dc-4075-a91c-a9a0df0c5d14,-3,2.6,0.3326,constructive
5d110e94-abde-4c7d-8de6-3e759b2254ff,-2.4,2.6,0.3392,destructive
55ae6c08-41f9-4311-8a4e-0c15fddbd366,-1,2.6,0.4019,constructive
59f10bcf-26c4-432e-a867-5735e65c9e27,-0.8,2.6,0.6305,constructive
b5eb6803-ae39-4eed-96ec-2668f17448ed,-0.6,2.6,0.6446,constructive
9f74bf16-1781-4b8a-b54b-82fd5d7a45d8,-0.4,2.6,0.3971,constructive
c77582c4-2e3c-4625-8ef0-cea45822ef3f,0.4,2.6,0.3971,constructive
a4a5da62-aa4b-4950-8ec3-1d26753ec623,0.6,2.6,0.6446,constructive
81dc4a5e-a701-4922-8273-cf770045fdd7,0.8,2.6,0.6305,constructive
8b8bf82f-5abe-47c2-8429-6693b85bbfe3,1,2.6,0.4019,constructive
7dcfaba8-0b41-4ca9-9606-069d34c72316,2.4,2.6,0.3392,destructive
b09f3a9d-fd44-4cbf-8469-d5add1371e45,3,2.6,0.3326,constructive
355231e8-be4b-48c7-a7ba-f2f885f6ce77,3.4,2.6,0.4134,destructive
4f417faa-c089-4a15-8f24-ef0bb5521733,3.6,2.6,0.6439,destructive
d8ee9563-715c-462b-a94f-b8c992ff1d82,3.8,2.6,0.4433,destructive
7596df16-571f-44c9-ab6c-1b10d18a7239,5.6,2.6,0.5821,destructive
97748df6-ce4b-4744-89f2-58dfa3bb8451,5.8,2.6,0.7621,destructive
9763f815-639d-44b9-aa42-0e9465b1bb4d,6,2.6,0.4206,destructive
8d567c01-f1a5-4bb2-ae89-50808c0007c9,6.4,2.6,0.3424,constructive
fedf218b-4626-46db-8b77-a7210024d97e,7.6,2.6,0.6396,destructive
e93bfffb-ca01-4f61-8bd9-a942de77abf5,7.8,2.6,0.8389,destructive
fe2136ed-9610-426f-9395-a2ff86109eda,8,2.6,0.4752,destructive
8c8a5796-db1c-44db-a05e-9cf98a5bebd3,8.4,2.6,0.5873,constructive
d5dc8e41-164f-4e63-9484-842d1561898b,8.6,2.6,0.3269,constructive
7044862a-5025-4275-a2ff-f224c5da0d30,9.4,2.6,0.4632,constructive
d3fecd54-cd85-4c88-9cbc-e6aa706fa969,9.6,2.6,0.3168,constructive
6ab9efdd-1cbc-44d9-b8e9-449d59074e29,-9.8,2.8,0.3853,destructive
4caa5b9f-2aea-42a0-a7d4-5f49f028cb5f,-8.6,2.8,0.5314,constructive
10d547ce-8017-41fe-bb94-5e64eda076c5,-8.4,2.8,0.6345,constructive
0fbcd0e5-3606-4567-a6e3-b4e2fa6bfe64,-8,2.8,0.5737,destructive
572ca4cf-d6e7-40c6-be1e-21264cdc2fae,-7.8,2.8,0.9152,destructive
9035a6d3-f9ae-4bf7-85ef-a549148f992d,-7.6,2.8,0.596,destructive
fa4f720f-3ad2-4e33-b5ad-d3c19f7723a3,-6.8,2.8,0.3568,destructive
942d6f6f-96ce-45f0-96c7-bbf0d7423865,-6.6,2.8,0.3215,destructive
81fb3add-2e50-4da4-85fb-d536d9d98e6b,-6,2.8,0.5741,destructive
59861d70-d67a-4cf4-8bc1-751fc6a8a761,-5.8,2.8,0.783,destructive
b542b88b-19ca-4bbb-bcc8-dace05b6524b,-5.6,2.8,0.5331,destructive
4da09015-8dca-47e2-aba6-6ef8a0845079,-5.2,2.8,0.3249,constructive
cc4ec6d0-0cd5-4c91-9ddc-980ed4b5dfeb,-4.6,2.8,0.4996,destructive
801f405c-1b46-44b7-b598-177b341958e1,-4.4,2.8,0.3673,destructive
67e68f41-9cda-44de-9427-9d47fa420fd2,-3.8,2.8,0.4044,destructive
f8c99776-946f-4cff-888f-69a79bcd7551,-3.6,2.8,0.5415,destructive
4d679a49-6882-4cb9-b6e7-d743e23959b6,-3,2.8,0.6095,constructive
19c9a026-f987-428c-9874-6f8cc682e4c2,-2.8,2.8,0.5761,constructive
1fb4beed-e975-41ad-ab01-1b44b7dff884,-1.8,2.8,0.3656,constructive
ac3b8824-701d-43bd-a458-c4735be25588,-1.6,2.8,0.4845,constructive
6cefcd7c-e44b-4690-9be5-b1492a27b87c,-1.4,2.8,0.4121,constructive
02e56232-505f-47d4-b061-de4aba8722cd,-0.8,2.8,0.3211,constructive
490f267a-915e-41d1-8648-2661f8dab86c,-0.6,2.8,0.3278,constructive
306c5fb9-c188-4073-b0e1-6a50c2d5a140,0.6,2.8,0.3278,constructive
8a3911ac-612d-4e35-a42a-26668a4f4d71,0.8,2.8,0.3211,constructive
a40acac3-71fe-4bf0-bbf8-481b84fa7bf8,1.4,2.8,0.4121,constructive
5e5e18bd-d171-4602-8ee6-63112d641995,1.6,2.8,0.4845,constructive
18f441f8-1224-4ee7-91ae-fd6c32be8c5f,1.8,2.8,0.3656,constructive
b11e8b5a-cb58-446f-b6da-c4c65a0cebbf,2.8,2.8,0.5761,constructive
c0e5c6ee-4d63-4bff-844a-cde50f50d279,3,2.8,0.6095,constructive
6dd25e1d-4bcb-42d0-a7b3-06ad14fc93f6,3.6,2.8,0.5415,destructive
6094d247-15f3-4fb4-a327-2ca4fadfeb4b,3.8,2.8,0.4044,destructive
8ae8b3d7-4102-4577-8c7d-52721c505d4d,4.4,2.8,0.3673,destructive
8d4ad936-09e7-4d54-884d-29f38a4c30db,4.6,2.8,0.4996,destructive
7b61805c-1a70-4c18-98e6-c3ebe557220d,5.2,2.8,0.3249,constructive
65e4e68e-5df0-4435-b9bd-63f28e659c99,5.6,2.8,0.5331,destructive
25c1ec2b-b998-447b-a435-3b1bb0e9cf02,5.8,2.8,0.783,destructive
18a5c799-333b-47a8-9f4e-3b786c35ba02,6,2.8,0.5741,destructive
6ab86cc6-f1db-46b5-b300-a84f58b04465,6.6,2.8,0.3215,destructive
5ee2b95e-8a1f-4ac0-911e-4302c009fd44,6.8,2.8,0.3568,destructive
a5d4e798-cf18-4a44-84b2-56a695a096df,7.6,2.8,0.596,destructive
3ae1bc39-b43e-495a-9c2d-179827259f90,7.8,2.8,0.9152,destructive
9af02093-f495-46b2-b4cf-f4b88c4187a1,8,2.8,0.5737,destructive
f1bb6924-02e2-41f0-80e2-039ecb5d8648,8.4,2.8,0.6345,constructive
3ccc94fc-c893-4dd4-ab49-242479e363ca,8.6,2.8,0.5314,constructive
e0f5fc05-a214-4c01-b4b5-82681f4c1fc5,9.8,2.8,0.3853,destructive
81b53b76-89f9-48b8-b3cd-f11c62e2e9ee,-9.8,3,0.7463,destructive
db7827af-2540-4493-a33d-9483f38974b0,-9.6,3,0.6011,destructive
ece73747-bbd2-4d82-aa01-8ff18e37a19c,-9.2,3,0.3424,constructive
49b1269d-4b31-4b37-8896-c74be1786fec,-9,3,0.3694,constructive
ec262b2a-1422-43c1-bd32-ff8e7aa9ec02,-8.8,3,0.3319,constructive
dafb8465-f878-4c8d-b6a4-e4a513499c5b,-8.6,3,0.4404,constructive
fd150cb8-6aff-4dea-8af5-1136fd6dcb4e,-8.4,3,0.471,constructive
71c8f448-c80f-441d-a3ff-41fbd7cae060,-8,3,0.4184,destructive
74a3ab01-d847-47c2-908a-1cb20d4fdf56,-7.8,3,0.6398,destructive
bf5bd486-cb05-45b8-9328-9cca795fceff,-7.2,3,0.3307,constructive
fa5d6f6d-a2aa-4653-b237-8de1c5ab09b3,-6.8,3,0.6491,destructive
98805802-3e5c-4744-9948-0df3f3dfa683,-6.6,3,0.7583,destructive
492845cb-fb87-4ba5-b331-7d4c5264cb74,-6.4,3,0.4943,destructive
04d9e49e-0258-459d-9161-62f96d6aa521,-6,3,0.3709,destructive
a4211443-bb08-4fa5-b046-e0ba381b60f6,-5.8,3,0.5133,destructive
beaaa553-5741-4273-afa2-0a3176ab8998,-5.6,3,0.3681,destructive
68fb0d58-88db-426d-ad4d-b0c4f860a1e8,-4.8,3,0.4495,destructive
c86fbf5b-d8d5-4211-b82f-0bed70013ed0,-4.6,3,0.7755,destructive
1b98a2ef-5570-4172-bc90-2a08fd45d7da,-4.4,3,0.6411,destructive
80f949e9-056a-4cd3-bf4d-1192c0e77064,-3.2,3,0.4714,constructive
1941a948-8f1f-46d8-bfb5-d01086e946b8,-3,3,0.8157,constructive
a0629b1c-40fd-40d0-a491-c832c041f5d2,-2.8,3,0.7671,constructive
fae6d5b9-7cfc-49dd-9e26-0b7bb4e97960,-2.6,3,0.3264,constructive
ef218315-931f-4dec-9aa4-a57a7d358173,-2.2,3,0.3542,destructive
79997d2f-f2d1-4b86-a14b-4a8e140915de,-1.6,3,0.4558,constructive
ba7a7899-fb94-4bbc-829c-35dd4ed79457,-1.4,3,0.3803,constructive
ef94f926-3a2e-4a0b-9f5c-ceb5c0619af1,1.4,3,0.3803,constructive
0281c672-129c-416a-a353-4b8f0e59b8d0,1.6,3,0.4558,constructive
a4cd6a9a-700e-4559-ae3a-fe3b426264c0,2.2,3,0.3542,destructive
f23bf5cc-3dd2-46ca-a6e4-2f5cfcd76ae8,2.6,3,0.3264,constructive
81f6a3c0-c7de-47ea-962b-01e045da0c9d,2.8,3,0.7671,constructive
8071bc57-914f-4873-b883-571e658286ab,3,3,0.8157,constructive
d8c023e8-7001-414b-a9c4-68d5d926dd65,3.2,3,0.4714,constructive
b9b2a196-a696-49ec-a84c-1a413db678ef,4.4,3,0.6411,destructive
2c788889-a8a4-49f9-abd5-687bb6dbae9d,4.6,3,0.7755,destructive
a3eee776-cf40-4a09-bc94-509303d01aba,4.8,3,0.4495,destructive
fcd56d89-2064-4edc-84ae-173b2c957e4e,5.6,3,0.3681,destructive
0d26e147-12ee-4ad4-8525-ef7f66af0efd,5.8,3,0.5133,destructive
4d7fa5b3-e17e-4379-a07b-ef17135267bd,6,3,0.3709,destructive
32b7cb17-fe1d-4793-a312-875b4507730a,6.4,3,0.4943,destructive
971ca14c-bdc1-4caf-9d30-ff7fe4d2d999,6.6,3,0.7583,destructive
61d136d6-11de-457c-9463-25dbc5b3273b,6.8,3,0.6491,destructive
1ce9c394-db2a-43b3-ab04-da3329ab517c,7.2,3,0.3307,constructive
cc81bdde-b2fd-42b3-84d0-d164d232b7b9,7.8,3,0.6398,destructive
641ebf4d-e0f8-4d4d-a7fb-b0fe74f7359a,8,3,0.4184,destructive
70671f4f-5456-442c-80e5-18207f36c471,8.4,3,0.471,constructive
d00e1f31-4155-437c-8436-7a3c9dc110e6,8.6,3,0.4404,constructive
e9a11f62-78be-4795-9886-baf462cf640a,8.8,3,0.3319,constructive
ca801493-370a-4e5d-898f-1876cebedc14,9,3,0.3694,constructive
53e2da2c-b0e3-4546-8117-f7746f0cd236,9.2,3,0.3424,constructive
3e9c634f-bc22-4dd0-85d6-198460aa5679,9.6,3,0.6011,destructive
f8141a55-efc0-45e8-a397-feb97c41a021,9.8,3,0.7463,destructive
bb391ede-04b7-4a87-a8be-6dc992320022,-10,3.2,0.3249,destructive
817f20b2-7d32-4aa2-9014-1513a6147164,-9.8,3.2,0.9512,destructive
04011380-cc0b-450c-a3a2-ad87df88a87b,-9.6,3.2,0.7679,destructive
e0328aa7-a455-481d-b6a0-d8c533a69d1d,-9.2,3.2,0.4857,constructive
03755807-361d-4dd3-a256-428fc9ddc082,-9,3.2,0.4416,constructive
82310eab-18c6-41bf-803b-2508ef5cd82e,-7.4,3.2,0.3631,constructive
c8b098d9-1102-41c2-b00f-f321f12da8bf,-7.2,3.2,0.3142,constructive
d4ba3ff9-6177-4800-8472-090cd4140423,-6.8,3.2,0.8159,destructive
db1ded74-09a9-4530-b14c-71af38e0e067,-6.6,3.2,0.9026,destructive
cf6b235a-445c-4af3-bd12-e0758f016c2c,-6.4,3.2,0.4738,destructive
2186e0f1-1ea6-4569-bce9-7c57a08b7584,-5.6,3.2,0.3122,destructive
b8cbd8f7-fa0c-4c6f-9f1e-f48b1e50cb40,-4.8,3.2,0.5044,destructive
58b3ddbc-c778-4f6a-8675-3596b9bba840,-4.6,3.2,0.7651,destructive
779b3060-dc5e-4313-8b3e-06d4bbffd8e6,-4.4,3.2,0.5573,destructive
a4d1bde0-2958-4819-90aa-2c585a41e52f,-4,3.2,0.479,constructive
e289412d-d585-445a-a688-6a115c1b926b,-3.8,3.2,0.5777,constructive
9a01748b-a295-4822-ab27-0862cfa3206b,-3.6,3.2,0.4092,constructive
694a73e0-ae8a-417a-9cf1-e3b0a1c2630e,-3.4,3.2,0.3106,constructive
9c620059-a825-4369-ad79-119bac8dabf3,-3.2,3.2,0.4455,constructive
dcd4523f-6582-4ce0-ac2d-da0cbc598f72,-3,3.2,0.629,constructive
33b53bfc-991e-4c69-8dc9-73da20259d21,-2.8,3.2,0.5447,constructive
6f3d7a02-7db7-4aaa-9815-da99acf54954,-2.4,3.2,0.4385,destructive
b85169bc-0d95-46a4-ae45-8449adb21c5a,-2.2,3.2,0.6974,destructive
cb278431-2292-4330-a2a1-a2732ffbd56c,-2,3.2,0.5079,destructive
