ID,X_mm,Y_mm,Intensity,Classification
b163fa9e-5196-42ac-9e62-4f9b8d7709d8,5.2,2,0.5508,constructive
6c2314cb-7d02-439b-9de4-8231c6f85459,5.8,2,0.3929,destructive
f1825088-df5b-46e7-b9a1-fe433363c7f6,6.6,2,0.5229,destructive
021247e2-6584-4fde-a88c-a6fc43984f6d,6.8,2,0.5039,destructive
63538b4b-4307-427d-aad7-fb065882e841,7.2,2,0.5495,constructive
406dbb5e-a1f1-4cf1-bd66-ea34de3d7b02,7.4,2,0.7546,constructive
5c7536b9-a5ee-4ad2-b1be-7f1c5f515893,7.6,2,0.4338,constructive
2618ea63-593e-437d-9cb1-c7c4b112dfc1,8.4,2,0.3616,constructive
4b334a51-e6b5-4892-ae44-9fd1ee43c497,8.6,2,0.3046,constructive
48cfdb22-a0e8-4524-a779-5f5213e8812f,9.8,2,0.6622,destructive
27f8ada9-26c9-47e4-b9ad-8065fa9b3f6b,10,2,0.6027,destructive
67b5bb70-36a3-4ea6-88dd-e4ab4f06a26d,-10,2.2,0.5612,destructive
6def79f7-0465-42bc-a939-73a89a158e1c,-9.8,2.2,0.4666,destructive
56c0cca1-ba64-40ad-8fda-5b32b4346a13,-9,2.2,0.328,destructive
164919f0-9f1c-481c-a850-575760eaca2b,-8.8,2.2,0.3918,destructive
45766c55-543d-4e04-8103-a414da915031,-7.6,2.2,0.5743,constructive
4fc43600-c1e8-459e-a8a2-2498faa97f33,-7.4,2.2,0.7496,constructive
ddcbd93d-d2b9-4501-907b-f6078495e32d,-7.2,2.2,0.4616,constructive
4b6b1fd0-f67d-4c88-8a2f-b730dd26888d,-6.8,2.2,0.5976,destructive
344189c0-aada-4ee9-a2a9-21e0c1c0ff66,-6.6,2.2,0.5145,destructive
18fd17f2-d11a-48ea-ae1e-220673c73dec,-5.2,2.2,0.4368,constructive
64c51ec3-de4e-4439-957c-e2d862ce972b,-5,2.2,0.3345,constructive
cb67a8c9-bc27-479b-880a-6b11d7a9b03b,-4.6,2.2,0.3851,destructive
df6743eb-5439-4c21-96fe-ecaa0e999573,-4.4,2.2,0.3242,destructive
258d5796-a8cd-4ec7-94ad-55143a1624b7,-4,2.2,0.4367,constructive
6966ed41-90cd-4e38-86a3-d2d33e634eb2,-3.8,2.2,0.4705,constructive
bc9e2333-77d7-4877-8238-0e36e2fd6c3c,-2.8,2.2,0.3429,constructive
eed11876-488c-46a2-b73c-ea765a5f7e42,-1.8,2.2,0.3601,constructive
132d75f4-a87e-44ea-bedc-fa9584724281,-1.6,2.2,0.6558,constructive
7dfd3494-1dae-430f-8b2e-45a57a842a5a,-1.4,2.2,0.602,constructive
cfe7e30e-2e15-41ee-9611-2669214d6bac,-1,2.2,0.4027,destructive
3972270e-1444-4420-aed4-1dc43aebb6de,-0.8,2.2,0.7462,destructive
82f492af-43df-447c-8b40-0d99da45faba,-0.6,2.2,0.6536,destructive
971dbca9-e4f6-4209-800f-589d5c2c9463,0,2.2,0.5125,constructive
76f22176-82da-46c9-ac96-10e6921a40ea,0.6,2.2,0.6536,destructive
b322b3f2-6f7b-4f52-86c8-c2c4db145229,0.8,2.2,0.7462,destructive
80778e61-fd78-4848-b720-09af4cae5877,1,2.2,0.4027,destructive
7d97bc99-943e-4783-adb5-b910ea97030b,1.4,2.2,0.602,constructive
caf6fd5c-ffc3-4456-8da8-a7786d7e3728,1.6,2.2,0.6558,constructive
e312d62a-4321-46ec-8354-44da281ae9fb,1.8,2.2,0.3601,constructive
d6ab5440-1a35-4901-8e76-361f8f2ab122,2.8,2.2,0.3429,constructive
8c2cfa1d-2905-42ac-8dcd-f280749d2618,3.8,2.2,0.4705,constructive
de689b08-a21e-4bd7-988e-5a031b70ac59,4,2.2,0.4367,constructive
535cbfeb-dc5c-4e3c-865a-6b61ba4ffcac,4.4,2.2,0.3242,destructive
d2b6a0c7-8f02-4c1e-8710-748543d27d4a,4.6,2.2,0.3851,destructive
1d3b7397-d390-4723-8ba9-62c305f92360,5,2.2,0.3345,constructive
43aac18e-61c9-4711-86ef-f62b8f531c6e,5.2,2.2,0.4368,constructive
ce9c6d13-111d-4927-97fa-c13565eaa9e0,6.6,2.2,0.5145,destructive
cd77de46-1a41-49d2-a086-76a624684ba4,6.8,2.2,0.5976,destructive
22078060-f599-4799-8c8e-e9e56f01b0ed,7.2,2.2,0.4616,constructive
9cbceda3-f706-4c52-8956-142535f2af30,7.4,2.2,0.7496,constructive
7239cd6d-ec90-4b5f-844a-55033b6b04f0,7.6,2.2,0.5743,constructive
d15fd421-245e-4708-9a57-ee8a19fd03aa,8.8,2.2,0.3918,destructive
b77f7c71-b6e2-45a2-ab54-2f6805a9d088,9,2.2,0.328,destructive
c4903086-2c0b-4606-b0ac-f5817ae9a8e2,9.8,2.2,0.4666,destructive
95994469-9eda-4651-b328-732bbe3f457b,10,2.2,0.5612,destructive
0ade8606-e92b-4427-aa7c-8fff6cc2af29,-9.4,2.4,0.3475,constructive
f701616f-34ce-42f2-bcf8-5b7fbe26d0ef,-9,2.4,0.6613,destructive
da3c9db1-10c3-4f8d-b661-48946a981d37,-8.8,2.4,0.7549,destructive
a4519c8c-028b-4d57-ae29-f6182538b6ab,-8.4,2.4,0.3114,constructive
6e78ed59-df39-4144-ac04-e4104e427d43,-8.2,2.4,0.5495,constructive
cde0bd7d-8a48-41c9-9cb7-9c0e22e967ab,-8,2.4,0.4346,constructive
52711a1d-3f7e-4d55-8e8a-4bba6cb33ca6,-7.8,2.4,0.3233,constructive
93594558-c442-4dfc-bb84-6423024ce2fe,-7.6,2.4,0.4181,constructive
7e93b5ce-52f1-4823-b730-f5da1aa87018,-7.4,2.4,0.5182,constructive
99aafe19-ad9a-4da1-ba1f-9d2b42934168,-7.2,2.4,0.3216,constructive
f931ed70-1a9c-433e-b70f-bdc76a8b4e26,-6.8,2.4,0.4192,destructive
2421355c-63db-4ab8-aecb-b5761867a2dc,-6.2,2.4,0.6794,constructive
0a9f6ad8-7335-454b-a1f8-ae47f1b92d44,-6,2.4,0.5934,constructive
b7069cb2-de24-4874-b214-b3747a678e4a,-4,2.4,0.6889,constructive
bb00e227-b979-4b84-a858-774eada6d437,-3.8,2.4,0.7593,constructive
b0c9af77-845a-4d01-933f-8000a66a6686,-3.6,2.4,0.4471,constructive
e9e3f53d-64a1-41ff-8c2d-1f088fc4c6da,-1,2.4,0.6449,destructive
37630de7-e64e-46bb-abd3-eb2454cc3b6d,-0.8,2.4,0.9493,destructive
374c25d1-89fa-427f-8e6a-a1ae6cf81ed6,-0.6,2.4,0.8457,destructive
fe21b53e-e29f-4f8e-9a31-8592a6819149,-0.4,2.4,0.3936,destructive
eee6bc59-81fd-444d-ad2e-03bf6c7afbab,0,2.4,0.3232,constructive
b12d6bde-ecf1-4470-bf45-6aa2ca2b429a,0.4,2.4,0.3936,destructive
7aa59a88-73f9-4c5c-a316-f36e47d6662b,0.6,2.4,0.8457,destructive
630fd4e7-3499-443b-bde5-fdba16b717f2,0.8,2.4,0.9493,destructive
ecfe8ddd-b3e5-4ff7-a013-4394ab0eddbb,1,2.4,0.6449,destructive
b696f1e2-1d97-4126-b97c-a32f3982ddc6,3.6,2.4,0.4471,constructive
666c187f-dbd7-4dcc-bd53-ba0bd209689f,3.8,2.4,0.7593,constructive
3f2c95e7-4672-42b2-9cd0-95a2c6edeaf1,4,2.4,0.6889,constructive
3e837c4b-80f1-4a73-95c9-787016b20cb6,6,2.4,0.5934,constructive
fc90f9a5-90b2-4b51-b945-2b8448238803,6.2,2.4,0.6794,constructive
6600d292-d75f-482a-9668-f646c20973e0,6.8,2.4,0.4192,destructive
e676a24d-71df-4325-9477-7d661024cc82,7.2,2.4,0.3216,constructive
bab17606-76ab-4115-9c0a-aeaab755b9ba,7.4,2.4,0.5182,constructive
0373cef6-1d6a-4b73-91b0-863e93dc39e7,7.6,2.4,0.4181,constructive
cab03723-7254-4d7b-9a0e-1e8c30eec8c5,7.8,2.4,0.3233,constructive
ed4f3a09-7f55-4674-8839-983d611a3d99,8,2.4,0.4346,constructive
bd980cfd-ab7e-4931-bc94-8eabf5c57bff,8.2,2.4,0.5495,constructive
d596a3be-387c-45d5-8d74-462d14fe91ef,8.4,2.4,0.3114,constructive
225e8903-31c7-4269-a8e3-b0f8d2a856bc,8.8,2.4,0.7549,destructive
d65ab73a-dabf-40d0-a948-df1eeee72770,9,2.4,0.6613,destructive
8e3d0aa3-e769-447c-a0d5-2e6396d8a5d3,9.4,2.4,0.3475,constructive
25fd2e05-c544-474a-9789-18260cdb93fe,-9.6,2.6,0.3575,constructive
df17471f-79f8-4f38-8274-7cee9095e10e,-9,2.6,0.8576,destructive
965a5c49-3f60-47be-afbe-f1d869521e44,-8.8,2.6,0.879,destructive
8a778a83-d9a7-4e82-885e-c52a7d27c980,-8.4,2.6,0.4292,constructive
fc5c6ebb-d1d5-484b-814c-20091db514dc,-8.2,2.6,0.681,constructive
7161bb3b-1025-4738-a4a4-f8ebd9599599,-8,2.6,0.4254,constructive
31bf79ef-f4d1-41b5-b84a-9874c775c837,-7.2,2.6,0.3178,constructive
2eeea471-619f-49b5-ab61-d4654030436c,-6.4,2.6,0.5711,constructive
1c6cad5d-2d21-4dd5-ad51-87d0b9acb56e,-6.2,2.6,0.851,constructive
adc6c4b2-d8c2-4052-b45d-a858a98ed723,-6,2.6,0.6642,constructive
47c7074f-85d2-444b-9871-84075c8acadf,-5,2.6,0.3507,constructive
f3827e24-2d0b-4967-baa0-831301ca64dd,-4.8,2.6,0.3043,constructive
75aa49c0-0ebc-4e4d-856c-0110231e5dd2,-4.2,2.6,0.4337,constructive
29b23eb8-5a04-43a4-b8b5-6938796e1c80,-4,2.6,0.7587,constructive
aed041f4-011e-4f78-bf81-df7c9a77da1c,-3.8,2.6,0.7685,constructive
1221ff9f-3a05-402e-b3c0-7317335aefd3,-3.6,2.6,0.3712,constructive
e551efb0-0042-4ac3-8c14-be3cab34428a,-3.2,2.6,0.5116,destructive
7a31fbad-fea3-4db4-97fd-c27196218b5c,-3,2.6,0.4824,destructive
6715bd3b-f046-4fd5-83de-5335eed8769f,-2.2,2.6,0.3272,destructive
fc0b0e40-0b2d-4a4a-b0da-6c4c9e4c6569,-2,2.6,0.3736,destructive
c0ae90c6-4377-45ea-b9b3-9acd1f27afaf,-1,2.6,0.5182,destructive
a6f0b0f0-04ee-4c44-942e-87275c2d975e,-0.8,2.6,0.7417,destructive
6eb59966-d37c-4f57-978e-b2968fe0b7cc,-0.6,2.6,0.6364,destructive
c9a85b34-cc0b-45a5-bb3b-485dd22523f0,0,2.6,0.4043,constructive
b3db19d9-a16b-4ff4-b91f-282f6cae10f3,0.6,2.6,0.6364,destructive
1ab7a7ab-4973-4aa3-825b-572a923b3092,0.8,2.6,0.7417,destructive
9084888f-9e73-4909-a3ff-5890f049fb8a,1,2.6,0.5182,destructive
05f8c10e-5591-4ba7-b6d0-0de65adfe8fa,2,2.6,0.3736,destructive
934e5e70-888f-43fb-8725-d76494f4e85b,2.2,2.6,0.3272,destructive
7e98ca55-6030-4200-b597-819c80c1f7b1,3,2.6,0.4824,destructive
3fcd7af4-2cdb-4ad8-a5e2-a18310620b82,3.2,2.6,0.5116,destructive
62bac229-459d-4e8e-bcd3-07adbd783f0d,3.6,2.6,0.3712,constructive
7a2a85bf-c0ba-411c-a3a4-fa6836cddf5e,3.8,2.6,0.7685,constructive
38b176b2-c441-46b2-ad76-7b0d3fd72cc0,4,2.6,0.7587,constructive
96160db0-25bf-4760-b855-1d2a8b5df07a,4.2,2.6,0.4337,constructive
4e56a540-7ef4-4594-9cbe-2c24552c3001,4.8,2.6,0.3043,constructive
f33de1af-3db1-4542-8202-552465cfd14f,5,2.6,0.3507,constructive
2843290e-6bbb-40b3-bf3e-f4b3849d51f8,6,2.6,0.6642,constructive
ed984b16-da4a-4a75-bf8f-4ee70b686545,6.2,2.6,0.851,constructive
1db8f376-7762-4e33-a9af-d394ed63184a,6.4,2.6,0.5711,constructive
58d3c1d6-cb6a-4eda-967c-7c4dcc7f9b4e,7.2,2.6,0.3178,constructive
e089cffe-7e63-47f3-bf1b-8e08da70b280,8,2.6,0.4254,constructive
a2903ff5-e2ef-42ed-a02b-df5640a9330d,8.2,2.6,0.681,constructive
fad6f335-e952-45f6-a6aa-4af1702c2628,8.4,2.6,0.4292,constructive
94fd7440-7381-41a9-b303-0c0e82dda6b5,8.8,2.6,0.879,destructive
3f3b87a8-20e4-4cc8-bd6f-3126a26b9052,9,2.6,0.8576,destructive
e183cb58-8d64-45f3-86b1-2912d508f662,9.6,2.6,0.3575,constructive
c118e055-9d86-4806-8079-2d152659d432,-10,2.8,0.3677,constructive
18ca5d7b-4401-4248-be8f-4f7a569420d6,-9.2,2.8,0.3444,destructive
cc6d3744-7c4b-4bd3-89eb-48075adc1541,-9,2.8,0.7735,destructive
e2c6dbdc-6ab2-421c-bbbd-604b9e1339b4,-8.8,2.8,0.7467,destructive
0e35641c-e5aa-49bc-b800-9eead681a941,-8.4,2.8,0.4213,constructive
7dbc4ade-5d0d-47f1-a5b5-b178d31ab3d4,-8.2,2.8,0.5513,constructive
7551117b-b4e0-480e-b6bc-9c0a41096fc4,-7.2,2.8,0.4869,constructive
8a859b89-7fdc-4b89-8692-b025f800e7aa,-7,2.8,0.5237,constructive
ebe54893-0f0c-431c-8c4b-5cf00722adb3,-6.8,2.8,0.3599,constructive
f4b0a497-8c25-4a42-9a75-f0687580c0ac,-6.6,2.8,0.335,constructive
0b086b01-3f22-493f-9662-83068df4b2d6,-6.4,2.8,0.5416,constructive
982a4ad4-a3f4-4b54-a0f1-9c2bdbc1c7b9,-6.2,2.8,0.7026,constructive
c8c750e2-1d18-46e4-9dcb-dd8a2b2b5649,-6,2.8,0.5138,constructive
4c9dcb1c-bab6-4193-ad6d-f991caeda20b,-5.6,2.8,0.3229,destructive
6bec57b3-b223-4b27-8ad2-d77b95a3f6ac,-5,2.8,0.6402,constructive
e3b6a6a6-5afa-4d68-aef6-01c20a01d193,-4.8,2.8,0.6939,constructive
d7df2b42-7999-4411-b781-6abbddf0022d,-4.6,2.8,0.4555,constructive
bebafe0e-1e2c-463f-9a23-6cda775a2c74,-4,2.8,0.4566,constructive
b0fef1c5-41fc-4248-b9dd-8a17f5dc825c,-3.8,2.8,0.4175,constructive
acee55d8-66f4-4f44-a857-1c244b4892cd,-3.4,2.8,0.5312,destructive
e222bc74-0f57-49a5-a0ae-9565eabdd8db,-3.2,2.8,0.8899,destructive
60204fd9-d05d-447d-a753-5a46ec2ee147,-3,2.8,0.8322,destructive
121cab20-b222-4ed5-b7e0-9c93a7195108,-2.8,2.8,0.4643,destructive
60c626b8-6b61-4b3b-ad45-de6021b398e3,-0.2,2.8,0.44,constructive
46dedd68-99c6-4f47-a2b1-024558cb47b9,0,2.8,0.5799,constructive
a56c2a45-3f9a-48a5-b510-6201d3ad7c4e,0.2,2.8,0.44,constructive
8beea9b5-bb44-4134-a59a-fe1d7d3241fc,2.8,2.8,0.4643,destructive
5c1846e2-94f1-4d60-9607-bfd901961595,3,2.8,0.8322,destructive
0d4d13c2-8258-43a1-9654-071d1ce47297,3.2,2.8,0.8899,destructive
0d664bb3-7a99-4363-8a4f-64ee67fbbcf3,3.4,2.8,0.5312,destructive
f2c1b84e-441f-4f77-a6c1-f9186d049f2f,3.8,2.8,0.4175,constructive
8d2eb5a9-79c9-4f28-9314-feb30a0e21e6,4,2.8,0.4566,constructive
ec456ce3-6ae7-426a-89ca-20599c024345,4.6,2.8,0.4555,constructive
027d4913-2f80-4083-8baf-cf0441b91f2c,4.8,2.8,0.6939,constructive
f06391d3-2543-4efc-8591-397f9061355f,5,2.8,0.6402,constructive
9b54afc6-ac16-437e-a116-62e36ae58451,5.6,2.8,0.3229,destructive
e3785ef1-7c64-49cc-8103-e7c9ab320ca7,6,2.8,0.5138,constructive
e0bc26ad-e130-4f42-8f3f-cf25f41b6eb0,6.2,2.8,0.7026,constructive
8d1bc20b-9591-4337-9d32-6989918cb591,6.4,2.8,0.5416,constructive
c36de34a-1708-40cc-8c04-4d3420d98601,6.6,2.8,0.335,constructive
9aaf8392-12cb-45e1-9a1f-4055b05cddfc,6.8,2.8,0.3599,constructive
2ca80a16-442d-4333-857a-bf4eb2b4abd8,7,2.8,0.5237,constructive
3cc8e2f4-5928-4ed5-8a2f-e9cda0cc6ab3,7.2,2.8,0.4869,constructive
ce6688ef-0dca-4f37-80e8-675f46c5d609,8.2,2.8,0.5513,constructive
2c23e646-f4ad-4f31-9336-ef0f46fd1a58,8.4,2.8,0.4213,constructive
6131ca19-e795-46e1-9529-886ab744e28d,8.8,2.8,0.7467,destructive
6565cd79-fbcb-4bf9-af78-15d75f9f50b8,9,2.8,0.7735,destructive
ad30bcfd-f6d7-485a-96be-129c653b78b4,9.2,2.8,0.3444,destructive
0471113c-1c00-49fa-bfdc-c57b63fe6c3c,10,2.8,0.3677,constructive
92e39a37-434a-42ba-965f-e429d3d53555,-10,3,0.447,constructive
8ff58b85-cc84-4db7-bb55-bf24cf007dd9,-9,3,0.419,destructive
04ca8ff3-3131-44cd-9452-156f980b95d2,-8.8,3,0.4756,destructive
65d25db7-bb2e-4aed-abf1-79deb0583fa4,-7.8,3,0.5755,destructive
e2d07fd9-9345-4852-af25-ed72b3ffe83a,-7.6,3,0.4549,destructive
0475da59-98c2-4a92-97c1-d1fd9cee3dbd,-7.2,3,0.6852,constructive
df6ae500-9fa5-41f1-bcaf-0230f86f6126,-7,3,0.7869,constructive
7a2f2b06-f27e-4766-a793-4e374899c409,-6.8,3,0.493,constructive
e740fed0-a358-4072-a8dc-0812558ae24c,-6.2,3,0.3692,constructive
18b12e88-e38b-42ac-9f6e-fdc1a2bf3f5f,-6,3,0.3466,constructive
4fc913c0-30b3-4297-9c66-a10fa8a207fb,-5.2,3,0.4156,constructive
3dfc53d8-76c1-4e7b-a7ca-2dc4964c5a4b,-5,3,0.8384,constructive
46bfb7fd-2a14-47f3-b6cd-282481d811cb,-4.8,3,0.8617,constructive
1edfde0b-d289-432a-956f-d7a8db5d0f80,-4.6,3,0.483,constructive
76f6cc0e-4274-4662-97b3-9091ebc54720,-3.4,3,0.6894,destructive
0af0bf99-7ded-4f47-8930-76b33439cc19,-3.2,3,0.9478,destructive
76ec9b33-5d81-4042-bc88-587343be7379,-3,3,0.8121,destructive
9639a825-3e86-4bfb-b262-857709f7402a,-2.8,3,0.3227,destructive
b276773b-a1d1-4ee9-a8fd-9bf36c70aee3,-2.4,3,0.4988,constructive
dc953512-916a-49f4-9048-1f6188303421,-2.2,3,0.4408,constructive
2950ac6c-edd8-464f-8abd-849e561eed47,-1.2,3,0.3003,constructive
0648c1f1-5d9f-46ea-83ae-9b85d06a3eea,-0.4,3,0.3222,constructive
5ba0b36c-61ea-4248-874b-31bd02a49da9,-0.2,3,0.4549,constructive
6fab614a-e5e5-40b8-85a9-91ce11ee9a9c,0,3,0.5167,constructive
233cfdbc-3479-4930-8a3e-8d1325134d8a,0.2,3,0.4549,constructive
7c6145ce-e027-4ed4-a95e-27995cd59cae,0.4,3,0.3222,constructive
999ffd61-9f2c-4577-a486-97c6f969d0f6,1.2,3,0.3003,constructive
cff4f412-c4b8-46af-a856-3d156ed95f3a,2.2,3,0.4408,constructive
28684609-d235-4e46-a1f4-13932884b4e6,2.4,3,0.4988,constructive
ff8be8b1-de62-4f74-89c0-8112b8490659,2.8,3,0.3227,destructive
5f6dcc6f-72d5-4b83-bf22-80cc05e00b2c,3,3,0.8121,destructive
b97e5f48-f18b-4bb3-b6ae-918e31f54210,3.2,3,0.9478,destructive
7499d475-3f56-4276-9dc4-854b28fe524c,3.4,3,0.6894,destructive
dcf47779-9885-42bc-8cdb-f487b60a580b,4.6,3,0.483,constructive
df1aa439-fdbb-4201-bcfe-e23e27692890,4.8,3,0.8617,constructive
558011c2-64bb-48f8-998b-613902b5886d,5,3,0.8384,constructive
e3c3c530-73ed-4ec7-93ac-dfcdd7e0eae9,5.2,3,0.4156,constructive
e6c6c567-010c-4706-81fe-09c56c017cbd,6,3,0.3466,constructive
81cbd7fd-9af5-465d-bc42-27dce4f56676,6.2,3,0.3692,constructive
b31bd0d1-b311-4745-81f6-a4570514b7e6,6.8,3,0.493,constructive
01e8e7d3-1af9-421b-9b39-ff4dc3e66045,7,3,0.7869,constructive
e17dcada-0756-4c93-ba3f-cf3a8b661ab9,7.2,3,0.6852,constructive
1a597ec0-bb7b-49b1-8e24-1297e66b6fe1,7.6,3,0.4549,destructive
d61c6af2-db68-42f8-9587-edf5ff978b78,7.8,3,0.5755,destructive
ecf4ce09-f1f0-4c0c-8696-5e73a5b7d23d,8.8,3,0.4756,destructive
e08c2233-7e32-4aa0-9d8f-72ac730e8d80,9,3,0.419,destructive
ee8fc342-3edb-4b8e-bbc3-7b42481b41d4,10,3,0.447,constructive
d386b01c-1d8b-4d05-ba20-4e1e16a1efb6,-8,3.2,0.422,destructive
fd1d6e42-51b9-40df-8b2f-0abc110e3831,-7.8,3.2,0.6425,destructive
5be2e360-4d0f-40d9-a0b5-5fb3ed521072,-7.6,3.2,0.4443,destructive
c7efe33e-40dc-4878-adcb-56dbcae5add4,-7.2,3.2,0.705,constructive
5f3f078d-d69e-4431-9f6f-9506ba8e4fe8,-7,3.2,0.7455,constructive
06bf10a3-756f-4b66-9cde-c324b36006b6,-6.8,3.2,0.31,constructive
242fdbb1-8c85-418f-814f-02b5e63da3d4,-6,3.2,0.3125,constructive
c8473be0-757c-4a65-877d-48f4d1fab6a4,-5.2,3.2,0.4131,constructive
41c866e3-6d00-42eb-905b-536ea5b9478a,-5,3.2,0.7053,constructive
04ec3d01-8f01-436f-959f-eb86ab9b3d04,-4.8,3.2,0.6541,constructive
2064a804-7b97-4f6e-b27c-cdfda28d6019,-4.4,3.2,0.3786,destructive
0fa5835b-2116-4104-b83c-7abdaee71669,-4.2,3.2,0.6805,destructive
be405777-9aca-46e4-a7a8-e2a4f409d941,-4,3.2,0.6062,destructive
54f2c9ee-6c4f-47bf-8ce1-9220a48e1e88,-3.8,3.2,0.3841,destructive
a12093f2-46da-49b4-a8fd-b97e541a877e,-3.6,3.2,0.3138,destructive
84dc8ae6-359b-409d-bae5-aadbbb3a84eb,-3.4,3.2,0.4575,destructive
2f536939-ebdd-408a-bd84-08b95932ca22,-3.2,3.2,0.5904,destructive
61405994-6615-4a02-a41e-c479cd1c2817,-3,3.2,0.4383,destructive
a91863a6-5b27-445b-8905-f941f3269984,-2.6,3.2,0.6042,constructive
e9d223d4-f566-41b2-9e47-aaeaacb19d9a,-2.4,3.2,0.912,constructive
0c79c62a-152d-45f8-9428-24866067af6d,-2.2,3.2,0.8099,constructive
4ec18797-e933-426d-813e-9eef91438d07,-2,3.2,0.4262,constructive
8ba94ade-7905-4183-8794-59a3f75246cd,-1,3.2,0.389,constructive
204c2718-9c55-4033-a076-42b35dbaa88a,-0.8,3.2,0.4044,constructive
a68f5827-5d3c-4eb1-a386-059a37084256,-0.6,3.2,0.3116,constructive
0d2feed8-f80d-4bb6-89ec-46d9414b1a57,0.6,3.2,0.3116,constructive
d7e61925-205a-4fbb-8474-7c9e2307434b,0.8,3.2,0.4044,constructive
baa47ec1-21b1-48ff-b068-eb91260e2687,1,3.2,0.389,constructive
d627fe03-e285-4e35-ba47-e2de268b5bdf,2,3.2,0.4262,constructive
afc5437d-21db-4d62-b6fe-eaf28be6d83f,2.2,3.2,0.8099,constructive
f12d5fc8-91ab-43db-9828-bd7b5856ff4e,2.4,3.2,0.912,constructive
f5fb9673-18e6-4d49-9f26-e2325d8068eb,2.6,3.2,0.6042,constructive
d963d710-21c8-46df-81b5-bc583fc85805,3,3.2,0.4383,destructive
43e03549-2aa1-490f-8f79-ba87ac782458,3.2,3.2,0.5904,destructive
b1a1daaa-8e38-4b7e-89ff-036b76f0c234,3.4,3.2,0.4575,destructive
93177715-4e01-4d22-be5b-8a68fe7cf200,3.6,3.2,0.3138,destructive
b720169f-df18-46dc-8359-67e5ca643543,3.8,3.2,0.3841,destructive
2a71d3d2-0ab1-4c7f-83f3-2d1f8866d6d3,4,3.2,0.6062,destructive
570b14f5-c065-43d9-b30c-c8c3c9622284,4.2,3.2,0.6805,destructive
6d55b18f-779e-4d83-a92b-4753ce6fbddc,4.4,3.2,0.3786,destructive
e4192efb-6822-4f1d-898d-d5304ca1a44d,4.8,3.2,0.6541,constructive
a9dadb2c-3661-4a19-84a0-f3e8913fcd6c,5,3.2,0.7053,constructive
4e118d32-e87a-45ba-ac71-a598044c338d,5.2,3.2,0.4131,constructive
997cf207-c58c-4399-9194-4e39465e906a,6,3.2,0.3125,constructive
3e1bb47d-dbed-4b1f-834f-aa70e7e3dcc3,6.8,3.2,0.31,constructive
81d1b8bf-8ee1-4f55-b6ce-4a83312dd41d,7,3.2,0.7455,constructive
797ab60d-180c-445e-aab5-283dc7995c35,7.2,3.2,0.705,constructive
4b703011-74d1-422f-98c5-ce9637e16855,7.6,3.2,0.4443,destructive
f4730935-be2c-43df-9b5c-b8235d940993,7.8,3.2,0.6425,destructive
4b21797b-74d8-4419-b7ee-97afdc402763,8,3.2,0.422,destructive
2aff2bce-4c5e-4f3d-905e-f3ba0f46a39f,-9.8,3.4,0.3691,destructive
d3e45db7-f7c1-4e86-bf01-76f1f24da91e,-9.4,3.4,0.3763,constructive
