ID,X_mm,Y_mm,Intensity,Classification
39cfc823-d252-4508-9e66-7b76ec8372b3,-5,2.6,0.3404,constructive
70318697-c612-42e1-b59d-ecc7a36a4def,-4.6,2.6,0.4267,constructive
23e67fab-eb4d-4d20-ba8e-7439f6e96f7e,-4.4,2.6,0.5937,constructive
ea6fed38-3298-4708-b0f6-514538a32af3,-4.2,2.6,0.3547,constructive
70fe7a49-9b1e-43d1-b29d-c28238340a7a,-3.8,2.6,0.4848,destructive
3a80ac1c-89a1-42a4-92fc-fcc4685af2e4,-3.6,2.6,0.3692,destructive
fb450511-7020-4cec-a8ea-2b996af12295,-2.8,2.6,0.457,destructive
83247037-ca83-4234-9d3a-b2c4a946d745,-2.4,2.6,0.3602,constructive
91354d4b-3720-4e7e-bec9-0aea4e69275d,-2.2,2.6,0.854,constructive
d89a241c-996e-4e75-b217-cac416c8ba1a,-2,2.6,0.8933,constructive
dc4b3173-1f56-4171-807b-37cdbb98a633,-1.8,2.6,0.5142,constructive
99dbf4a1-40dd-4f8c-9d01-0fc02b4d0497,1.8,2.6,0.5142,constructive
ea35d637-80cd-449b-bd8a-a465892be351,2,2.6,0.8933,constructive
3ec7deeb-a22e-4d71-9161-60f25dbbee7b,2.2,2.6,0.854,constructive
106967ef-3d09-4c34-8f79-cc92309d2c0e,2.4,2.6,0.3602,constructive
87439a21-9f8e-4085-8658-86a3ef938e74,2.8,2.6,0.457,destructive
6a0a6a4c-0dd3-4bed-8de6-f89b764c95ee,3.6,2.6,0.3692,destructive
ba2bb72d-2a59-4816-8547-bc25f432fb66,3.8,2.6,0.4848,destructive
1991f296-e055-4cfd-8cb7-429864a79093,4.2,2.6,0.3547,constructive
c9ad9d4b-1bef-4169-9a60-4b5e8e5e0592,4.4,2.6,0.5937,constructive
65d9f8ff-884e-4574-b22e-34bb0c74e690,4.6,2.6,0.4267,constructive
75aadb11-f94b-4e36-8206-41671b4bafc1,5,2.6,0.3404,constructive
2335fe18-9b2b-4c7d-9494-3a272d0e19bf,5.2,2.6,0.63,constructive
a51f8c9f-e4e0-41bd-ae6d-89cb884ed196,5.4,2.6,0.5945,constructive
93d30878-7614-4db0-885e-a726f2f187a2,5.8,2.6,0.4702,destructive
b21202cc-daf8-46fa-a142-e9d308e36016,6,2.6,0.4914,destructive
4842777d-309a-4117-b7f9-18f16d77b73f,6.4,2.6,0.3434,constructive
21e9f028-1e3c-4ef4-ab2d-8e4fdae81845,6.6,2.6,0.3185,constructive
9449ee2b-715b-46f3-9b41-fb48d0bd0393,7,2.6,0.3113,constructive
16ee2087-ec14-4f44-843a-aed7a75c7615,7.2,2.6,0.5865,constructive
945de63f-dbe4-410b-b81d-4bca817a176b,7.4,2.6,0.5108,constructive
3320e91b-cdd5-4c0d-81c2-63e3a3e09ef2,7.8,2.6,0.3059,destructive
215ed34d-7900-4cfb-8d1b-958c99db4682,8.2,2.6,0.5741,constructive
598f1203-111c-42ff-a3bf-c63e4e56f875,8.4,2.6,0.6601,constructive
fa282922-6539-48f5-850e-e5e1ee6b673c,8.8,2.6,0.5637,destructive
5f2c96fd-b6cc-491f-b4cf-1ea43a108641,9,2.6,0.6532,destructive
c25b1cce-922b-45de-b63f-7eda583b5a4e,9.2,2.6,0.3437,destructive
fe4e226a-ddd5-4252-9660-bb46c67888b2,10,2.6,0.6083,constructive
953a2cad-02d4-4074-9ef3-8dd468b6cf13,-10,2.8,0.7737,constructive
b487dc7c-826f-498e-baa0-26729dc37c35,-8.8,2.8,0.3675,destructive
74d4c4e8-6b4d-4be5-ab48-c3e86c885640,-7.8,2.8,0.3664,destructive
3850655d-586e-4547-968e-5d58bc3ddb10,-7.4,2.8,0.8125,constructive
d049f1b9-f367-4123-99bf-1efe1d80f8fa,-7.2,2.8,0.9096,constructive
eb881131-5e1f-41b5-9b98-15a086c019e7,-7,2.8,0.4421,constructive
412b1b31-16ce-4f17-bd02-4873c2950d35,-5.6,2.8,0.4456,constructive
4c5873fd-78f3-48c1-b6e7-daf6c18e4a9e,-5.4,2.8,0.8921,constructive
6f7bb632-e2b4-49fa-8798-4fe2fa9de73c,-5.2,2.8,0.8244,constructive
684ce9ed-958d-438e-9d67-c98fa17a2b9c,-5,2.8,0.3286,constructive
3dc4cc75-159d-4a88-a831-e42acfcc1dee,-3.8,2.8,0.4323,destructive
f97aaa3f-0ec9-46da-9585-644dbd225b47,-3.6,2.8,0.3214,destructive
aa396227-f840-4002-97ec-6b059c115cb1,-2.4,2.8,0.3556,constructive
9344a305-3d9d-43d8-91b1-84952238529b,-2.2,2.8,0.7539,constructive
5081b9e4-0ad5-4ea2-a47c-1263312a622e,-2,2.8,0.7341,constructive
a5e6d5bd-87cf-42d3-83ed-3e7fd68f25d1,-1.6,2.8,0.3596,destructive
b1d3d2e4-c57e-4f18-b2fd-ec33e76ed72a,-1.4,2.8,0.661,destructive
d3b21144-cbb0-4941-868e-29afaba769f0,-1.2,2.8,0.5169,destructive
1b8ea699-c486-4729-88f3-4a3853b44d86,-0.2,2.8,0.477,destructive
3dbe2d28-21e4-4e7f-8f91-e3cd2848b9f6,0,2.8,0.6112,destructive
a64ed9f7-d5df-4b46-9c18-13d30498aa8b,0.2,2.8,0.477,destructive
ce3f01fe-03fa-4a75-9cfe-6b1c3923ff85,1.2,2.8,0.5169,destructive
2d3dca24-5d99-4044-8d45-5fd596069897,1.4,2.8,0.661,destructive
7f40f642-b4fe-415a-a5d8-ea624b4d5be6,1.6,2.8,0.3596,destructive
3a57bc7c-b3bf-4e63-b217-548927b3f83a,2,2.8,0.7341,constructive
8190e9b2-4254-405b-9480-147268605a5c,2.2,2.8,0.7539,constructive
8a73bcda-47a1-4102-94de-f6d03de3253a,2.4,2.8,0.3556,constructive
86b2079a-ed82-4fd9-a645-130ab90326a0,3.6,2.8,0.3214,destructive
fde031dd-257b-4962-922b-1385adecae16,3.8,2.8,0.4323,destructive
786dcbdc-89b2-49a2-9bbe-e5ac41573182,5,2.8,0.3286,constructive
ba15da4e-c81c-45c5-81f4-7638d7fd9fd4,5.2,2.8,0.8244,constructive
314595c9-1f41-4d5c-b82c-787cdb3f44db,5.4,2.8,0.8921,constructive
9934c0bc-97c1-4552-b9ee-c1ca4fed5ea5,5.6,2.8,0.4456,constructive
e74e0524-a6bb-4566-841e-744ef5f7c21a,7,2.8,0.4421,constructive
594e1d1a-1025-4b20-b287-41cf960f5b6d,7.2,2.8,0.9096,constructive
07f75765-3550-455d-b9c4-5b712751fc65,7.4,2.8,0.8125,constructive
fc418df0-9ecf-46ce-9990-9447d620f2e2,7.8,2.8,0.3664,destructive
b6df2c0a-a090-4302-9138-5fa4e429ea29,8.8,2.8,0.3675,destructive
e9fc0b2c-1136-40a3-b208-b5f2bd4d6275,10,2.8,0.7737,constructive
6a04e1ef-2b64-4d21-b459-ba6bdf5c2e57,-10,3,0.6157,constructive
b4d17111-1f20-4029-8c03-baa8adbb5001,-9.6,3,0.3386,destructive
2b072208-7773-44c2-ad14-a2d5d59b1ac6,-8.6,3,0.4525,destructive
d2f747c9-385f-42fa-8fab-66f76d685785,-7.4,3,0.8135,constructive
ad8d2ed7-bdee-4136-9817-18f4fe160e38,-7.2,3,0.8214,constructive
4246f818-9bd9-47cc-81e1-3bf0f7097f5f,-6.4,3,0.3246,constructive
41abed83-f327-4f7a-beef-3138a9febce0,-6.2,3,0.5771,constructive
0cf8a5f6-40d4-4de0-86fb-a7db58c8b0e3,-6,3,0.4444,constructive
7173ae01-1b28-4e76-978c-58e1cf807ef1,-5.8,3,0.3116,constructive
66b77731-6ba7-4a7f-8acc-80e23d9b010d,-5.6,3,0.4893,constructive
