X,Y,Z
0.7071067801865475,-0.7071067801865475,0.0
0.9486832974505137,-0.3162277658168379,0.0
0.9486832974505137,0.3162277658168379,0.0
0.7071067801865475,0.7071067801865475,0.0
0.7559289454470258,0.0,0.6546536702131054
-0.45444798034593537,0.8779260818420916,0.1507409175120353
0.45916190959082404,0.8870326938439663,0.04840805328272051
-0.16210730344305269,0.9853069984247476,0.053771178909864076
0.18801640350136306,0.701686770523458,0.6872303155666908
-0.9932102817206508,-4.036106942103071e-17,0.11633286221109032
-0.9162824116747518,-1.3896273591702333e-16,0.4005328164443462
-0.3399083879451482,0.9286469857849773,0.1485835177255964
-0.8033184838705638,0.5880699448524522,0.09409119117639236
-0.6044563085734965,0.3489830124682756,0.7161308725633446
-0.7002206419071397,-0.7002206419071393,0.13921962553513517
-0.16594583220107495,-0.9672031896393228,0.19230176578517966
-0.4742274952077945,-0.47422749520779395,0.7417658419181656
0.580412731107117,-0.7928585353722282,0.18573207395427743
0.899342180782536,-0.32918208486130535,0.2877894978504115
2.283546338733451e-16,-0.7528541132333211,0.6581874201730068
0.3223019786767608,-0.5582434024481304,0.7645166688012573
0.7062278417976992,-0.3655704312777892,0.6063006615645671
0.9528029017632874,-0.15675957784172675,0.25998666090091865
0.8630943844661877,0.44677052884177326,0.23550833718540212
0.47730355106659855,0.7773491066788205,0.4097678421204077
0.5987171290276059,0.16042577121762727,0.7847301256473435
-0.5850454708165799,0.5850454708165799,0.5616436519839166
0.3025915990804989,0.9077747972414963,0.29048793511727883
-0.30259159908049876,0.9077747972414963,0.29048793511727883
3.6516559127174025e-17,0.5963606674609899,0.8027166082203363
-0.9233169983986185,-0.1519084194802507,0.3527173816236914
-0.607173142084674,-0.31429594569250474,0.7297662854955486
-0.8409950937560903,0.4353310942037125,0.3212694967627521
-0.5545852438423671,0.1486006682217797,0.8187509069112808
-0.5525262101806794,-0.7547648393635477,0.3536167745156346
-2.9438781772238663e-16,-0.9055415638430336,0.42425755718302527
-0.8048893637599063,-0.29460995437201926,0.5151291928063398
-0.27658046595210856,-0.4790514194101254,0.8330744158288241
0.6515282216731926,-0.6515282216731927,0.38861542898763934
0.37713157716594803,-0.3771315771659482,0.8458980706574285
0.41605224976967464,-6.309818695172041e-17,0.9093407079792702
0.7295435907728777,0.5340629747819836,0.4272503798255869
0.4456924785888527,0.2573206724890656,0.8574055545713577
0.23540717404236802,0.45477173820249744,0.8589331327813269
0.13967706776631783,0.848973423569083,0.5096414834521592
-0.4056553989346071,0.7836660528090641,0.47043725821908533
-0.1286303769424958,0.4800551021461308,0.8677564889052227
-0.8109174391060462,-0.2703058130353487,0.5189871610278695
-0.8109174391060462,0.2703058130353488,0.5189871610278695
-0.48032707798167934,5.882310185940647e-17,0.8770894465200956
-0.38894138364448233,-0.7513770547496204,0.5330638992272678
0.13299350540012495,-0.8083499560636136,0.573483282189192
0.20705049336000295,-0.39999083776464,0.8928255267333862
-0.12024533263035088,-0.4487616907494895,0.8855247054527
0.6729576705322255,-0.4926392061727865,0.5517559109135207
0.3894739008971103,-0.22486286152528054,0.8931667107137384
0.5784833004943455,0.5784833004943455,0.5750775088106602
0.30806553811605114,0.3080655381160511,0.9001062423843059
1.2509032770106244e-16,0.27493717743044105,0.9614621921658164
-0.4711728963545565,0.6436341459950168,0.6031013073338325
-0.2111862943588234,0.3657853916916789,0.9064223052502669
-0.6854054351021902,-0.3547919604424533,0.6358789612832474
-0.31963337539248426,0.16545441000395664,0.9329841060668795
-0.7278220134421326,0.11974467264946398,0.6752305747876992
-0.39581841893569863,-0.10605922570318427,0.9121837638628095
-0.23379806611559045,-0.7013941983467711,0.6733384304129002
0.2337980661155903,-0.7013941983467711,0.6733384304129002
-7.308374332723762e-17,-0.39784936836820417,0.9174507503366719
0.6532900003916274,-0.33816778815277326,0.6773881616568657
0.6897037533493366,0.11347327869259222,0.7151451228230603
0.28975536398953883,0.1499884132422111,0.9452752528700782
0.37336152532921907,-0.10004191919681675,0.9222758725209025
0.42929822067467055,0.5864322752410579,0.686877153079473
0.1878945057396612,0.32544283040413513,0.926705248771051
-0.5039853260994002,0.5039853260994002,0.7014253925528591
-0.2585050486132539,0.2585050486132539,0.9307793932784264
-0.5593757020389964,-0.4094914344120548,0.7207049245652167
-0.20361235894359142,1.2351881954649597e-16,0.9790515850418033
-0.30819586147531575,-0.17793696358590202,0.9345339732976911
-0.10198398664701105,-0.6198705032796735,0.7780487290560157
0.3069766630702286,-0.5930333738551433,0.7443633151997501
-0.1260525798759076,-0.24351488474500926,0.9616710700488801
0.08971548538992306,-0.3348227497008968,0.9380004569672196
0.6030762980778682,-0.20102543269262274,0.7719376615396712
0.6030762980778682,0.20102543269262274,0.7719376615396712
0.3378313301196734,0.0,0.9412066679076969
-0.11664388922611235,0.22533869016460625,0.9672728037393759
0.29261751381484824,0.5652936276365202,0.7712445166035967
-0.09680513653212167,0.5883928514181354,0.802759376861008
0.08526479097040633,0.3182125319982965,0.9441772604977999
-0.5093556086137376,0.37287418462542354,0.775578304020881
-0.27836454133763966,0.16071384287413293,0.9469341276940326
-0.4384463184269876,-0.43844631842698734,0.784556977528847
